BOA* + CH	220444	112320	54262	16988	199	0.692687	0.255295
BOA* + CH	135529	74225	82395	27171	200	0.973561	0.257197
BOA* + CH	230583	70149	47396	17542	202	0.645345	0.253415
BOA* + CH	140274	112105	26799	10912	205	0.517296	0.2901
BOA* + CH	140656	30391	76202	30392	214	0.943916	0.265597
BOA* + CH	37208	6014	188024	65632	215	2.109	0.255853
BOA* + CH	240557	161333	68793	26079	220	0.839502	0.273861
BOA* + CH	154145	126806	213617	84406	221	2.49369	0.289271
BOA* + CH	210149	67703	180655	72072	227	2.09246	0.2723
BOA* + CH	136819	47443	82479	24382	228	0.958768	0.264703
BOA* + CH	32916	5186	11958	5958	229	0.350702	0.254497
BOA* + CH	183534	36489	47694	17395	241	0.661487	0.269003
BOA* + CH	237332	58601	192051	63092	241	2.13067	0.303232
BOA* + CH	237935	58802	139310	43727	244	1.54891	0.288115
BOA* + CH	159467	87587	88971	36492	245	1.09746	0.265704
BOA* + CH	201043	125328	150598	59452	249	1.70782	0.262284
BOA* + CH	217848	93272	191103	69097	265	2.08256	0.272193
BOA* + CH	183976	97618	105870	37528	284	1.20714	0.28041
BOA* + CH	161158	2532	55777	31825	362	0.814866	0.263152
BOA* + CH	151088	21713	89449	30001	363	1.07311	0.292878
BOA* + CH	234245	69549	241743	94399	421	2.69975	0.294438
BOA* + CH	222680	201425	164391	59925	438	1.78664	0.265154
BOA* + CH	219717	174928	365624	162996	464	4.25542	0.259431
BOA* + CH	175312	118708	486258	190289	509	5.70627	0.261154
BOA* + CH	208360	99990	762668	272682	646	8.78737	0.277132
